sequence_number,sequence_name,cue_number,cue_name,attribute,raw_value,value_type,fixture_id,fixture_name,fixture_type,fixture_patch,reference_target,flags,source_path,is_hard_value,source_file
2,qju,0,Cue Zero,CTC,DefaultLink,hard,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,COLORMIXMODE,DefaultLink,hard,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,PIXELEFFECTS,DefaultLink,hard,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,PIXELEFFECTSSPEED,DefaultLink,hard,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,PIXELEFFECTSFADE,DefaultLink,hard,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,ZOOM,DefaultLink,hard,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,SHUTTER,DefaultLink,hard,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,DIM,DefaultLink,hard,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,PAN,DefaultLink,hard,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,TILT,DefaultLink,hard,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,POSITIONMSPEED,DefaultLink,hard,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,LAMPCONTROL,DefaultLink,hard,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,COLORMIXER,DefaultLink,hard,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,COLORRGB1,DefaultLink,hard,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,COLORRGB2,DefaultLink,hard,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,COLORRGB3,DefaultLink,hard,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,COLORRGB5,DefaultLink,hard,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,CTC,DefaultLink,hard,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,COLORMIXMODE,DefaultLink,hard,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,PIXELEFFECTS,DefaultLink,hard,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,PIXELEFFECTSSPEED,DefaultLink,hard,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,PIXELEFFECTSFADE,DefaultLink,hard,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,ZOOM,DefaultLink,hard,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,SHUTTER,DefaultLink,hard,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,DIM,DefaultLink,hard,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,PAN,DefaultLink,hard,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,TILT,DefaultLink,hard,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,POSITIONMSPEED,DefaultLink,hard,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,LAMPCONTROL,DefaultLink,hard,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,COLORMIXER,DefaultLink,hard,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,COLORRGB1,DefaultLink,hard,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,COLORRGB2,DefaultLink,hard,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,COLORRGB3,DefaultLink,hard,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,COLORRGB5,DefaultLink,hard,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,CTC,DefaultLink,hard,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,COLORMIXMODE,DefaultLink,hard,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,PIXELEFFECTS,DefaultLink,hard,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,PIXELEFFECTSSPEED,DefaultLink,hard,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,PIXELEFFECTSFADE,DefaultLink,hard,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,ZOOM,DefaultLink,hard,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,SHUTTER,DefaultLink,hard,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,DIM,DefaultLink,hard,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,PAN,DefaultLink,hard,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,TILT,DefaultLink,hard,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,POSITIONMSPEED,DefaultLink,hard,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,LAMPCONTROL,DefaultLink,hard,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,COLORMIXER,DefaultLink,hard,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,COLORRGB1,DefaultLink,hard,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,COLORRGB2,DefaultLink,hard,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,COLORRGB3,DefaultLink,hard,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,COLORRGB5,DefaultLink,hard,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,CTC,DefaultLink,hard,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,COLORMIXMODE,DefaultLink,hard,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,PIXELEFFECTS,DefaultLink,hard,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,PIXELEFFECTSSPEED,DefaultLink,hard,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,PIXELEFFECTSFADE,DefaultLink,hard,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,ZOOM,DefaultLink,hard,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,SHUTTER,DefaultLink,hard,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,DIM,DefaultLink,hard,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,PAN,DefaultLink,hard,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,TILT,DefaultLink,hard,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,POSITIONMSPEED,DefaultLink,hard,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,LAMPCONTROL,DefaultLink,hard,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,COLORMIXER,DefaultLink,hard,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,COLORRGB1,DefaultLink,hard,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,COLORRGB2,DefaultLink,hard,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,COLORRGB3,DefaultLink,hard,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,COLORRGB5,DefaultLink,hard,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,CTC,DefaultLink,hard,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,COLORMIXMODE,DefaultLink,hard,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,PIXELEFFECTS,DefaultLink,hard,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,PIXELEFFECTSSPEED,DefaultLink,hard,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,PIXELEFFECTSFADE,DefaultLink,hard,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,ZOOM,DefaultLink,hard,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,SHUTTER,DefaultLink,hard,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,DIM,DefaultLink,hard,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,PAN,DefaultLink,hard,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,TILT,DefaultLink,hard,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,POSITIONMSPEED,DefaultLink,hard,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,LAMPCONTROL,DefaultLink,hard,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,COLORMIXER,DefaultLink,hard,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,COLORRGB1,DefaultLink,hard,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,COLORRGB2,DefaultLink,hard,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,COLORRGB3,DefaultLink,hard,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,COLORRGB5,DefaultLink,hard,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,CTC,DefaultLink,hard,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,COLORMIXMODE,DefaultLink,hard,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,PIXELEFFECTS,DefaultLink,hard,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,PIXELEFFECTSSPEED,DefaultLink,hard,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,PIXELEFFECTSFADE,DefaultLink,hard,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,ZOOM,DefaultLink,hard,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,SHUTTER,DefaultLink,hard,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,FLOWEREFFECT,DefaultLink,hard,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,FLOWERCOLORMACROS,DefaultLink,hard,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,DIM,DefaultLink,hard,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,PAN,DefaultLink,hard,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,TILT,DefaultLink,hard,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,POSITIONMSPEED,DefaultLink,hard,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,LAMPCONTROL,DefaultLink,hard,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,COLORMIXER,DefaultLink,hard,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,COLORRGB1,DefaultLink,hard,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,COLORRGB2,DefaultLink,hard,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,COLORRGB3,DefaultLink,hard,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,COLORRGB5,DefaultLink,hard,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,CTC,DefaultLink,hard,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,COLORMIXMODE,DefaultLink,hard,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,PIXELEFFECTS,DefaultLink,hard,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,PIXELEFFECTSSPEED,DefaultLink,hard,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
2,qju,0,Cue Zero,PIXELEFFECTSFADE,DefaultLink,hard,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,,[],Cue/CueDatas/CueData,True,web_jobs_test_upload\20260326-111057-63288e75\uploads\Tram_Analyz_main_sequences.xml
